ts_code,name,market,publisher,category,base_date,list_date,discovery_market
399237.SZ,运输指数,SZSE,深圳证券信息有限公司、深圳证券交易所,行业指数,19910403,20130304,SZSE
399238.SZ,餐饮指数,SZSE,深圳证券信息有限公司、深圳证券交易所,行业指数,19910403,20130304,SZSE
399239.SZ,IT指数,SZSE,深圳证券信息有限公司、深圳证券交易所,行业指数,19910403,20130304,SZSE
399240.SZ,金融指数,SZSE,深圳证券信息有限公司、深圳证券交易所,行业指数,19910403,20130304,SZSE
399241.SZ,地产指数,SZSE,深圳证券信息有限公司、深圳证券交易所,行业指数,19910403,20130304,SZSE
399242.SZ,商务指数,SZSE,深圳证券信息有限公司、深圳证券交易所,行业指数,19910403,20130304,SZSE
399243.SZ,科研指数,SZSE,深圳证券信息有限公司、深圳证券交易所,行业指数,19910403,20130304,SZSE
399244.SZ,公共指数,SZSE,深圳证券信息有限公司、深圳证券交易所,行业指数,19910403,20130304,SZSE
399248.SZ,文化指数,SZSE,深圳证券信息有限公司、深圳证券交易所,行业指数,19910403,20130304,SZSE
399249.SZ,综企指数,SZSE,深圳证券信息有限公司、深圳证券交易所,行业指数,19910403,20130304,SZSE
399258.SZ,绿色低碳,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20230808,SZSE
399259.SZ,创业低碳,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20230808,SZSE
399260.SZ,先进制造,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20230808,SZSE
399261.SZ,创业制造,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20230808,SZSE
399262.SZ,数字经济,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20141231,20220929,SZSE
399263.SZ,创业数字,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20141231,20220929,SZSE
399264.SZ,创业软件,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20171229,20220929,SZSE
399265.SZ,创新药械,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20171229,20220929,SZSE
399266.SZ,创新能源,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20171229,20220929,SZSE
399267.SZ,专精特新,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20181228,20250721,SZSE
399268.SZ,深小巨人,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20181228,20250721,SZSE
399269.SZ,创质量,SZSE,深圳证券信息有限公司、深圳证券交易所,策略指数,20121231,20210112,SZSE
399274.SZ,深新基建,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20220411,SZSE
399275.SZ,创医药,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20201026,SZSE
399276.SZ,创科技,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20201026,SZSE
399277.SZ,公共健康,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20200508,SZSE
399278.SZ,长江100,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20200508,SZSE
399279.SZ,云科技50,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20200508,SZSE
399280.SZ,生物50,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20200508,SZSE
399281.SZ,电子50,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20200508,SZSE
399282.SZ,大数据50,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20200218,SZSE
399283.SZ,机器人50,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20200218,SZSE
399284.SZ,AI50,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20200218,SZSE
399285.SZ,物联网50,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20200218,SZSE
399286.SZ,区块链50,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20121231,20191224,SZSE
399289.SZ,碳中和债,SZSE,深圳证券信息有限公司,债券指数,20201231,20220411,SZSE
399290.SZ,深转交债,SZSE,深圳证券信息有限公司、深圳证券交易所,债券指数,20171229,20190606,SZSE
399291.SZ,创精选88,SZSE,深圳证券信息有限公司,策略指数,20121231,20191106,SZSE
399292.SZ,民企发展,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20140630,20190305,SZSE
399293.SZ,创业大盘,SZSE,深圳证券信息有限公司、深圳证券交易所,规模指数,20121231,20190418,SZSE
399294.SZ,中小创Q,SZSE,深圳证券信息有限公司、深圳证券交易所,策略指数,20121231,20190606,SZSE
399295.SZ,创价值,SZSE,深圳证券信息有限公司、深圳证券交易所,风格指数,20121231,20190123,SZSE
399296.SZ,创成长,SZSE,深圳证券信息有限公司、深圳证券交易所,风格指数,20121231,20190123,SZSE
399297.SZ,新浪100,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20131231,20171222,SZSE
399298.SZ,深信中高,SZSE,深圳证券信息有限公司、深圳证券交易所,债券指数,20081231,20140925,SZSE
399299.SZ,深信中低,SZSE,深圳证券信息有限公司、深圳证券交易所,债券指数,20081231,20140925,SZSE
399300.SZ,沪深300,SZSE,深圳证券交易所,规模指数,20041231,20050408,SZSE
399301.SZ,深信用债,SZSE,深圳证券信息有限公司、深圳证券交易所,债券指数,20081231,20130415,SZSE
399302.SZ,深公司债,SZSE,深圳证券信息有限公司、深圳证券交易所,债券指数,20081231,20130415,SZSE
399303.SZ,国证2000,SZSE,深圳证券信息有限公司,规模指数,20091231,20140328,SZSE
399305.SZ,基金指数,SZSE,深圳证券信息有限公司、深圳证券交易所,基金指数,20000630,20000703,SZSE
399306.SZ,深证ETF,SZSE,深圳证券信息有限公司、深圳证券交易所,基金指数,20101231,20111202,SZSE
399307.SZ,深证转债,SZSE,深圳证券信息有限公司、深圳证券交易所,债券指数,20111231,20140827,SZSE
399310.SZ,国证A50,SZSE,深圳证券信息有限公司,规模指数,20021231,20050905,SZSE
399311.SZ,国证1000,SZSE,深圳证券信息有限公司,规模指数,20021231,20050203,SZSE
399312.SZ,国证300,SZSE,深圳证券信息有限公司,规模指数,20021231,20050203,SZSE
399313.SZ,巨潮100,SZSE,深圳证券信息有限公司,规模指数,20021231,20050203,SZSE
399314.SZ,巨潮大盘,SZSE,深圳证券信息有限公司,规模指数,20021231,20050203,SZSE
399315.SZ,巨潮中盘,SZSE,深圳证券信息有限公司,规模指数,20021231,20050203,SZSE
399316.SZ,巨潮小盘,SZSE,深圳证券信息有限公司,规模指数,20021231,20050203,SZSE
399317.SZ,国证A指,SZSE,深圳证券信息有限公司,综合指数,20021231,20050203,SZSE
399318.SZ,国证B指,SZSE,深圳证券信息有限公司,综合指数,20021231,20050203,SZSE
399319.SZ,资源优势,SZSE,深圳证券信息有限公司,主题指数,20041231,20050104,SZSE
399320.SZ,国证服务,SZSE,深圳证券信息有限公司,主题指数,20041231,20050104,SZSE
399321.SZ,国证红利,SZSE,深圳证券信息有限公司,主题指数,20041231,20050104,SZSE
399322.SZ,国证治理,SZSE,深圳证券信息有限公司,策略指数,20021231,20051212,SZSE
399324.SZ,深证红利,SZSE,深圳证券信息有限公司、深圳证券交易所,策略指数,20021231,20060124,SZSE
399326.SZ,成长40,SZSE,深圳证券信息有限公司、深圳证券交易所,风格指数,20021231,20060124,SZSE
399328.SZ,深证治理,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20021231,20060124,SZSE
399329.SZ,中小板指,SZSE,深圳证券信息有限公司、深圳证券交易所,规模指数,20050607,20060124,SZSE
399330.SZ,深证100,SZSE,深圳证券信息有限公司、深圳证券交易所,规模指数,20021231,20060124,SZSE
399332.SZ,深证创新,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20021231,20060227,SZSE
399333.SZ,中小100R,SZSE,深圳证券信息有限公司、深圳证券交易所,规模指数,20050607,20061227,SZSE
399335.SZ,深证央企,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20041231,20090803,SZSE
399337.SZ,深证民营,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20041231,20090803,SZSE
399339.SZ,深证科技,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20041231,20090803,SZSE
399341.SZ,深证责任,SZSE,深圳证券信息有限公司、深圳证券交易所,主题指数,20090630,20090803,SZSE
399344.SZ,深证300R,SZSE,深圳证券信息有限公司、深圳证券交易所,规模指数,20041231,20091104,SZSE
399346.SZ,深证成长,SZSE,深圳证券信息有限公司、深圳证券交易所,风格指数,20041231,20091104,SZSE
399348.SZ,深证价值,SZSE,深圳证券信息有限公司、深圳证券交易所,风格指数,20041231,20091104,SZSE
399350.SZ,皖江30,SZSE,深圳证券信息有限公司,主题指数,20100630,20121218,SZSE
399351.SZ,创新示范,SZSE,深圳证券信息有限公司,主题指数,20040831,20040901,SZSE
399352.SZ,深企综指,SZSE,深圳证券信息有限公司,主题指数,20040831,20050203,SZSE
399353.SZ,国证物流,SZSE,深圳证券信息有限公司,主题指数,20021231,20050301,SZSE
399354.SZ,分析师指数,SZSE,深圳证券信息有限公司,风格指数,20060428,20061114,SZSE
399355.SZ,长三角,SZSE,深圳证券信息有限公司,主题指数,20021231,20070702,SZSE
399356.SZ,珠三角,SZSE,深圳证券信息有限公司,主题指数,20021231,20070702,SZSE
399357.SZ,环渤海,SZSE,深圳证券信息有限公司,主题指数,20021231,20070702,SZSE
399358.SZ,国证环保,SZSE,深圳证券信息有限公司,主题指数,20021231,20080102,SZSE
399359.SZ,国证基建,SZSE,深圳证券信息有限公司,主题指数,20041231,20090803,SZSE
399360.SZ,新硬件,SZSE,深圳证券信息有限公司,主题指数,20041231,20090803,SZSE
399361.SZ,在线消费,SZSE,深圳证券信息有限公司,主题指数,20041231,20090803,SZSE
399362.SZ,民企100,SZSE,深圳证券信息有限公司,主题指数,20041231,20090803,SZSE
399363.SZ,国证算力,SZSE,深圳证券信息有限公司,主题指数,20041231,20090803,SZSE
399364.SZ,消费100,SZSE,深圳证券信息有限公司,主题指数,20041231,20090803,SZSE
399365.SZ,国证粮食,SZSE,深圳证券信息有限公司,主题指数,20041231,20091104,SZSE
399366.SZ,能源金属,SZSE,深圳证券信息有限公司,主题指数,20041231,20091104,SZSE
399367.SZ,1000地产,SZSE,深圳证券信息有限公司,行业指数,20041231,20091104,SZSE
399368.SZ,国证军工,SZSE,深圳证券信息有限公司,主题指数,20041231,20091104,SZSE
399369.SZ,国证责任,SZSE,深圳证券信息有限公司,主题指数,20090630,20091104,SZSE
399370.SZ,国证成长,SZSE,深圳证券信息有限公司,风格指数,20021231,20100104,SZSE
399371.SZ,国证价值,SZSE,深圳证券信息有限公司,风格指数,20021231,20100104,SZSE
399372.SZ,大盘成长,SZSE,深圳证券信息有限公司,风格指数,20021231,20100104,SZSE
399373.SZ,大盘价值,SZSE,深圳证券信息有限公司,风格指数,20021231,20100104,SZSE
399374.SZ,中盘成长,SZSE,深圳证券信息有限公司,风格指数,20021231,20100104,SZSE
399375.SZ,中盘价值,SZSE,深圳证券信息有限公司,风格指数,20021231,20100104,SZSE
399376.SZ,小盘成长,SZSE,深圳证券信息有限公司,风格指数,20021231,20100104,SZSE
399377.SZ,小盘价值,SZSE,深圳证券信息有限公司,风格指数,20021231,20100104,SZSE
399378.SZ,ESG300,SZSE,深圳证券信息有限公司,策略指数,20100630,20100920,SZSE
399379.SZ,国证基金,SZSE,深圳证券信息有限公司,基金指数,20041231,20111202,SZSE
399380.SZ,国证ETF,SZSE,深圳证券信息有限公司,基金指数,20101231,20111202,SZSE
399381.SZ,1000能源,SZSE,深圳证券信息有限公司,行业指数,20021231,20111202,SZSE
399382.SZ,1000材料,SZSE,深圳证券信息有限公司,行业指数,20021231,20111202,SZSE
399383.SZ,1000工业,SZSE,深圳证券信息有限公司,行业指数,20021231,20111202,SZSE
399384.SZ,1000可选,SZSE,深圳证券信息有限公司,行业指数,20021231,20111202,SZSE
399385.SZ,1000消费,SZSE,深圳证券信息有限公司,行业指数,20021231,20111202,SZSE
399386.SZ,1000医药,SZSE,深圳证券信息有限公司,行业指数,20021231,20111202,SZSE
399387.SZ,1000金融,SZSE,深圳证券信息有限公司,行业指数,20021231,20111202,SZSE
399388.SZ,1000信息,SZSE,深圳证券信息有限公司,行业指数,20021231,20111202,SZSE
399389.SZ,国证通信,SZSE,深圳证券信息有限公司,主题指数,20021231,20111202,SZSE
399390.SZ,1000公用,SZSE,深圳证券信息有限公司,行业指数,20021231,20111202,SZSE
399391.SZ,投资时钟,SZSE,深圳证券信息有限公司,策略指数,20061229,20120326,SZSE
399392.SZ,国证新兴,SZSE,深圳证券信息有限公司,主题指数,20090630,20120328,SZSE
399393.SZ,国证地产,SZSE,深圳证券信息有限公司,行业指数,20041231,20120820,SZSE
399394.SZ,国证医药,SZSE,深圳证券信息有限公司,行业指数,20041231,20121029,SZSE
399395.SZ,国证有色,SZSE,深圳证券信息有限公司,行业指数,20041231,20121029,SZSE
399396.SZ,国证食品,SZSE,深圳证券信息有限公司,行业指数,20041231,20121029,SZSE
399397.SZ,国证文化,SZSE,深圳证券信息有限公司,主题指数,20090630,20121109,SZSE
399398.SZ,绩效指数,SZSE,深圳证券信息有限公司,策略指数,20021231,20121119,SZSE
399399.SZ,中经GDP,SZSE,深圳证券信息有限公司,主题指数,20050630,20121123,SZSE
399400.SZ,大中盘,SZSE,深圳证券信息有限公司,规模指数,20021231,20130320,SZSE
399401.SZ,中小盘,SZSE,深圳证券信息有限公司,规模指数,20021231,20130320,SZSE
399402.SZ,周期100,SZSE,深圳证券信息有限公司,主题指数,20041231,20131028,SZSE
399403.SZ,防御100,SZSE,深圳证券信息有限公司,主题指数,20041231,20131028,SZSE
399405.SZ,大盘高贝,SZSE,深圳证券信息有限公司,策略指数,20041231,20131205,SZSE
399406.SZ,中盘低波,SZSE,深圳证券信息有限公司,策略指数,20041231,20131205,SZSE
399407.SZ,中盘高贝,SZSE,深圳证券信息有限公司,策略指数,20041231,20131205,SZSE
399408.SZ,小盘低波,SZSE,深圳证券信息有限公司,策略指数,20041231,20131205,SZSE
399409.SZ,小盘高贝,SZSE,深圳证券信息有限公司,策略指数,20041231,20131205,SZSE
399410.SZ,苏州率先,SZSE,深圳证券信息有限公司,主题指数,20111230,20131212,SZSE
399411.SZ,红利100,SZSE,深圳证券信息有限公司,策略指数,20081231,20140410,SZSE
399412.SZ,国证新能,SZSE,深圳证券信息有限公司,主题指数,20100630,20140516,SZSE
399413.SZ,国证转债,SZSE,深圳证券信息有限公司,债券指数,20111231,20140827,SZSE
